"RTD End Time Stamp","Zone Name","Zone PTID","RTD 10 Min Sync","RTD 10 Min Non Sync","RTD 30 Min Non Sync","RTD NYCA Regulation Capacity","RTD NYCA Regulation Movement","RTD AS Price Version"
"2019/02/28 16:45:00","CAPITL","61757","0","0","0","21.75","0.25","1"
"2019/02/28 16:45:00","CENTRL","61754","0","0","0","21.75","0.25","1"
"2019/02/28 16:45:00","DUNWOD","61760","0","0","0","21.75","0.25","1"
"2019/02/28 16:45:00","GENESE","61753","0","0","0","21.75","0.25","1"
"2019/02/28 16:45:00","HUD VL","61758","0","0","0","21.75","0.25","1"
"2019/02/28 16:45:00","LONGIL","61762","0","0","0","21.75","0.25","1"
"2019/02/28 16:45:00","MHK VL","61756","0","0","0","21.75","0.25","1"
"2019/02/28 16:45:00","MILLWD","61759","0","0","0","21.75","0.25","1"
"2019/02/28 16:45:00","N.Y.C.","61761","0","0","0","21.75","0.25","1"
"2019/02/28 16:45:00","NORTH","61755","0","0","0","21.75","0.25","1"
"2019/02/28 16:45:00","WEST","61752","0","0","0","21.75","0.25","1"
"2019/02/28 16:50:00","CAPITL","61757","0","0","0","17.46","0.01","1"
"2019/02/28 16:50:00","CENTRL","61754","0","0","0","17.46","0.01","1"
"2019/02/28 16:50:00","DUNWOD","61760","0","0","0","17.46","0.01","1"
"2019/02/28 16:50:00","GENESE","61753","0","0","0","17.46","0.01","1"
"2019/02/28 16:50:00","HUD VL","61758","0","0","0","17.46","0.01","1"
"2019/02/28 16:50:00","LONGIL","61762","0","0","0","17.46","0.01","1"
"2019/02/28 16:50:00","MHK VL","61756","0","0","0","17.46","0.01","1"
"2019/02/28 16:50:00","MILLWD","61759","0","0","0","17.46","0.01","1"
"2019/02/28 16:50:00","N.Y.C.","61761","0","0","0","17.46","0.01","1"
"2019/02/28 16:50:00","NORTH","61755","0","0","0","17.46","0.01","1"
"2019/02/28 16:50:00","WEST","61752","0","0","0","17.46","0.01","1"
"2019/02/28 16:55:00","CAPITL","61757","0","0","0","16.65","0.01","1"
"2019/02/28 16:55:00","CENTRL","61754","0","0","0","16.65","0.01","1"
"2019/02/28 16:55:00","DUNWOD","61760","0","0","0","16.65","0.01","1"
"2019/02/28 16:55:00","GENESE","61753","0","0","0","16.65","0.01","1"
"2019/02/28 16:55:00","HUD VL","61758","0","0","0","16.65","0.01","1"
"2019/02/28 16:55:00","LONGIL","61762","0","0","0","16.65","0.01","1"
"2019/02/28 16:55:00","MHK VL","61756","0","0","0","16.65","0.01","1"
"2019/02/28 16:55:00","MILLWD","61759","0","0","0","16.65","0.01","1"
"2019/02/28 16:55:00","N.Y.C.","61761","0","0","0","16.65","0.01","1"
"2019/02/28 16:55:00","NORTH","61755","0","0","0","16.65","0.01","1"
"2019/02/28 16:55:00","WEST","61752","0","0","0","16.65","0.01","1"
"2019/02/28 17:00:00","CAPITL","61757","0","0","0","7.17","0.16","1"
"2019/02/28 17:00:00","CENTRL","61754","0","0","0","7.17","0.16","1"
"2019/02/28 17:00:00","DUNWOD","61760","0","0","0","7.17","0.16","1"
"2019/02/28 17:00:00","GENESE","61753","0","0","0","7.17","0.16","1"
"2019/02/28 17:00:00","HUD VL","61758","0","0","0","7.17","0.16","1"
"2019/02/28 17:00:00","LONGIL","61762","0","0","0","7.17","0.16","1"
"2019/02/28 17:00:00","MHK VL","61756","0","0","0","7.17","0.16","1"
"2019/02/28 17:00:00","MILLWD","61759","0","0","0","7.17","0.16","1"
"2019/02/28 17:00:00","N.Y.C.","61761","0","0","0","7.17","0.16","1"
"2019/02/28 17:00:00","NORTH","61755","0","0","0","7.17","0.16","1"
"2019/02/28 17:00:00","WEST","61752","0","0","0","7.17","0.16","1"
"2019/02/28 17:05:00","CAPITL","61757","0","0","0","9.23","0.16","1"
"2019/02/28 17:05:00","CENTRL","61754","0","0","0","9.23","0.16","1"
"2019/02/28 17:05:00","DUNWOD","61760","0","0","0","9.23","0.16","1"
"2019/02/28 17:05:00","GENESE","61753","0","0","0","9.23","0.16","1"
"2019/02/28 17:05:00","HUD VL","61758","0","0","0","9.23","0.16","1"
"2019/02/28 17:05:00","LONGIL","61762","0","0","0","9.23","0.16","1"
"2019/02/28 17:05:00","MHK VL","61756","0","0","0","9.23","0.16","1"
"2019/02/28 17:05:00","MILLWD","61759","0","0","0","9.23","0.16","1"
"2019/02/28 17:05:00","N.Y.C.","61761","0","0","0","9.23","0.16","1"
"2019/02/28 17:05:00","NORTH","61755","0","0","0","9.23","0.16","1"
"2019/02/28 17:05:00","WEST","61752","0","0","0","9.23","0.16","1"
"2019/02/28 17:10:00","CAPITL","61757","0","0","0","6.23","0.16","1"
"2019/02/28 17:10:00","CENTRL","61754","0","0","0","6.23","0.16","1"
"2019/02/28 17:10:00","DUNWOD","61760","0","0","0","6.23","0.16","1"
"2019/02/28 17:10:00","GENESE","61753","0","0","0","6.23","0.16","1"
"2019/02/28 17:10:00","HUD VL","61758","0","0","0","6.23","0.16","1"
"2019/02/28 17:10:00","LONGIL","61762","0","0","0","6.23","0.16","1"
"2019/02/28 17:10:00","MHK VL","61756","0","0","0","6.23","0.16","1"
"2019/02/28 17:10:00","MILLWD","61759","0","0","0","6.23","0.16","1"
"2019/02/28 17:10:00","N.Y.C.","61761","0","0","0","6.23","0.16","1"
"2019/02/28 17:10:00","NORTH","61755","0","0","0","6.23","0.16","1"
"2019/02/28 17:10:00","WEST","61752","0","0","0","6.23","0.16","1"
"2019/02/28 17:15:00","CAPITL","61757","0","0","0","8.02","0.16","1"
"2019/02/28 17:15:00","CENTRL","61754","0","0","0","8.02","0.16","1"
"2019/02/28 17:15:00","DUNWOD","61760","0","0","0","8.02","0.16","1"
"2019/02/28 17:15:00","GENESE","61753","0","0","0","8.02","0.16","1"
"2019/02/28 17:15:00","HUD VL","61758","0","0","0","8.02","0.16","1"
"2019/02/28 17:15:00","LONGIL","61762","0","0","0","8.02","0.16","1"
"2019/02/28 17:15:00","MHK VL","61756","0","0","0","8.02","0.16","1"
"2019/02/28 17:15:00","MILLWD","61759","0","0","0","8.02","0.16","1"
"2019/02/28 17:15:00","N.Y.C.","61761","0","0","0","8.02","0.16","1"
"2019/02/28 17:15:00","NORTH","61755","0","0","0","8.02","0.16","1"
"2019/02/28 17:15:00","WEST","61752","0","0","0","8.02","0.16","1"
"2019/02/28 17:20:00","CAPITL","61757","0","0","0","21.25","0.16","1"
"2019/02/28 17:20:00","CENTRL","61754","0","0","0","21.25","0.16","1"
"2019/02/28 17:20:00","DUNWOD","61760","0","0","0","21.25","0.16","1"
"2019/02/28 17:20:00","GENESE","61753","0","0","0","21.25","0.16","1"
"2019/02/28 17:20:00","HUD VL","61758","0","0","0","21.25","0.16","1"
"2019/02/28 17:20:00","LONGIL","61762","0","0","0","21.25","0.16","1"
"2019/02/28 17:20:00","MHK VL","61756","0","0","0","21.25","0.16","1"
"2019/02/28 17:20:00","MILLWD","61759","0","0","0","21.25","0.16","1"
"2019/02/28 17:20:00","N.Y.C.","61761","0","0","0","21.25","0.16","1"
"2019/02/28 17:20:00","NORTH","61755","0","0","0","21.25","0.16","1"
"2019/02/28 17:20:00","WEST","61752","0","0","0","21.25","0.16","1"
"2019/02/28 17:25:00","CAPITL","61757","0","0","0","8.11","0.16","1"
"2019/02/28 17:25:00","CENTRL","61754","0","0","0","8.11","0.16","1"
"2019/02/28 17:25:00","DUNWOD","61760","0","0","0","8.11","0.16","1"
"2019/02/28 17:25:00","GENESE","61753","0","0","0","8.11","0.16","1"
"2019/02/28 17:25:00","HUD VL","61758","0","0","0","8.11","0.16","1"
"2019/02/28 17:25:00","LONGIL","61762","0","0","0","8.11","0.16","1"
"2019/02/28 17:25:00","MHK VL","61756","0","0","0","8.11","0.16","1"
"2019/02/28 17:25:00","MILLWD","61759","0","0","0","8.11","0.16","1"
"2019/02/28 17:25:00","N.Y.C.","61761","0","0","0","8.11","0.16","1"
"2019/02/28 17:25:00","NORTH","61755","0","0","0","8.11","0.16","1"
"2019/02/28 17:25:00","WEST","61752","0","0","0","8.11","0.16","1"
"2019/02/28 17:30:00","CAPITL","61757","0","0","0","20.57","0.16","1"
"2019/02/28 17:30:00","CENTRL","61754","0","0","0","20.57","0.16","1"
"2019/02/28 17:30:00","DUNWOD","61760","0","0","0","20.57","0.16","1"
"2019/02/28 17:30:00","GENESE","61753","0","0","0","20.57","0.16","1"
"2019/02/28 17:30:00","HUD VL","61758","0","0","0","20.57","0.16","1"
"2019/02/28 17:30:00","LONGIL","61762","0","0","0","20.57","0.16","1"
"2019/02/28 17:30:00","MHK VL","61756","0","0","0","20.57","0.16","1"
"2019/02/28 17:30:00","MILLWD","61759","0","0","0","20.57","0.16","1"
"2019/02/28 17:30:00","N.Y.C.","61761","0","0","0","20.57","0.16","1"
"2019/02/28 17:30:00","NORTH","61755","0","0","0","20.57","0.16","1"
"2019/02/28 17:30:00","WEST","61752","0","0","0","20.57","0.16","1"
"2019/02/28 17:35:00","CAPITL","61757","0","0","0","9.6","0.16","1"
"2019/02/28 17:35:00","CENTRL","61754","0","0","0","9.6","0.16","1"
"2019/02/28 17:35:00","DUNWOD","61760","0","0","0","9.6","0.16","1"
"2019/02/28 17:35:00","GENESE","61753","0","0","0","9.6","0.16","1"
"2019/02/28 17:35:00","HUD VL","61758","0","0","0","9.6","0.16","1"
"2019/02/28 17:35:00","LONGIL","61762","0","0","0","9.6","0.16","1"
"2019/02/28 17:35:00","MHK VL","61756","0","0","0","9.6","0.16","1"
"2019/02/28 17:35:00","MILLWD","61759","0","0","0","9.6","0.16","1"
"2019/02/28 17:35:00","N.Y.C.","61761","0","0","0","9.6","0.16","1"
"2019/02/28 17:35:00","NORTH","61755","0","0","0","9.6","0.16","1"
"2019/02/28 17:35:00","WEST","61752","0","0","0","9.6","0.16","1"
"2019/02/28 17:40:00","CAPITL","61757","0","0","0","9.47","0.16","1"
"2019/02/28 17:40:00","CENTRL","61754","0","0","0","9.47","0.16","1"
"2019/02/28 17:40:00","DUNWOD","61760","0","0","0","9.47","0.16","1"
"2019/02/28 17:40:00","GENESE","61753","0","0","0","9.47","0.16","1"
"2019/02/28 17:40:00","HUD VL","61758","0","0","0","9.47","0.16","1"
"2019/02/28 17:40:00","LONGIL","61762","0","0","0","9.47","0.16","1"
"2019/02/28 17:40:00","MHK VL","61756","0","0","0","9.47","0.16","1"
"2019/02/28 17:40:00","MILLWD","61759","0","0","0","9.47","0.16","1"
"2019/02/28 17:40:00","N.Y.C.","61761","0","0","0","9.47","0.16","1"
"2019/02/28 17:40:00","NORTH","61755","0","0","0","9.47","0.16","1"
"2019/02/28 17:40:00","WEST","61752","0","0","0","9.47","0.16","1"
"2019/02/28 17:45:00","CAPITL","61757","0","0","0","9.44","0.16","1"
"2019/02/28 17:45:00","CENTRL","61754","0","0","0","9.44","0.16","1"
"2019/02/28 17:45:00","DUNWOD","61760","0","0","0","9.44","0.16","1"
"2019/02/28 17:45:00","GENESE","61753","0","0","0","9.44","0.16","1"
"2019/02/28 17:45:00","HUD VL","61758","0","0","0","9.44","0.16","1"
"2019/02/28 17:45:00","LONGIL","61762","0","0","0","9.44","0.16","1"
"2019/02/28 17:45:00","MHK VL","61756","0","0","0","9.44","0.16","1"
"2019/02/28 17:45:00","MILLWD","61759","0","0","0","9.44","0.16","1"
"2019/02/28 17:45:00","N.Y.C.","61761","0","0","0","9.44","0.16","1"
"2019/02/28 17:45:00","NORTH","61755","0","0","0","9.44","0.16","1"
"2019/02/28 17:45:00","WEST","61752","0","0","0","9.44","0.16","1"
"2019/02/28 17:50:00","CAPITL","61757","16.61","0","0","21.27","0.16","1"
"2019/02/28 17:50:00","CENTRL","61754","14.89","0","0","21.27","0.16","1"
"2019/02/28 17:50:00","DUNWOD","61760","16.61","0","0","21.27","0.16","1"
"2019/02/28 17:50:00","GENESE","61753","14.89","0","0","21.27","0.16","1"
"2019/02/28 17:50:00","HUD VL","61758","16.61","0","0","21.27","0.16","1"
"2019/02/28 17:50:00","LONGIL","61762","16.61","0","0","21.27","0.16","1"
"2019/02/28 17:50:00","MHK VL","61756","14.89","0","0","21.27","0.16","1"
"2019/02/28 17:50:00","MILLWD","61759","16.61","0","0","21.27","0.16","1"
"2019/02/28 17:50:00","N.Y.C.","61761","16.61","0","0","21.27","0.16","1"
"2019/02/28 17:50:00","NORTH","61755","14.89","0","0","21.27","0.16","1"
"2019/02/28 17:50:00","WEST","61752","14.89","0","0","21.27","0.16","1"
"2019/02/28 17:55:00","CAPITL","61757","0","0","0","6.51","0.16","1"
"2019/02/28 17:55:00","CENTRL","61754","0","0","0","6.51","0.16","1"
"2019/02/28 17:55:00","DUNWOD","61760","0","0","0","6.51","0.16","1"
"2019/02/28 17:55:00","GENESE","61753","0","0","0","6.51","0.16","1"
"2019/02/28 17:55:00","HUD VL","61758","0","0","0","6.51","0.16","1"
"2019/02/28 17:55:00","LONGIL","61762","0","0","0","6.51","0.16","1"
"2019/02/28 17:55:00","MHK VL","61756","0","0","0","6.51","0.16","1"
"2019/02/28 17:55:00","MILLWD","61759","0","0","0","6.51","0.16","1"
"2019/02/28 17:55:00","N.Y.C.","61761","0","0","0","6.51","0.16","1"
"2019/02/28 17:55:00","NORTH","61755","0","0","0","6.51","0.16","1"
"2019/02/28 17:55:00","WEST","61752","0","0","0","6.51","0.16","1"
"2019/02/28 18:00:00","CAPITL","61757","0","0","0","6.47","0.16","1"
"2019/02/28 18:00:00","CENTRL","61754","0","0","0","6.47","0.16","1"
"2019/02/28 18:00:00","DUNWOD","61760","0","0","0","6.47","0.16","1"
"2019/02/28 18:00:00","GENESE","61753","0","0","0","6.47","0.16","1"
"2019/02/28 18:00:00","HUD VL","61758","0","0","0","6.47","0.16","1"
"2019/02/28 18:00:00","LONGIL","61762","0","0","0","6.47","0.16","1"
"2019/02/28 18:00:00","MHK VL","61756","0","0","0","6.47","0.16","1"
"2019/02/28 18:00:00","MILLWD","61759","0","0","0","6.47","0.16","1"
"2019/02/28 18:00:00","N.Y.C.","61761","0","0","0","6.47","0.16","1"
"2019/02/28 18:00:00","NORTH","61755","0","0","0","6.47","0.16","1"
"2019/02/28 18:00:00","WEST","61752","0","0","0","6.47","0.16","1"
"2019/02/28 18:05:00","CAPITL","61757","0","0","0","6.44","0.16","1"
"2019/02/28 18:05:00","CENTRL","61754","0","0","0","6.44","0.16","1"
"2019/02/28 18:05:00","DUNWOD","61760","0","0","0","6.44","0.16","1"
"2019/02/28 18:05:00","GENESE","61753","0","0","0","6.44","0.16","1"
"2019/02/28 18:05:00","HUD VL","61758","0","0","0","6.44","0.16","1"
"2019/02/28 18:05:00","LONGIL","61762","0","0","0","6.44","0.16","1"
"2019/02/28 18:05:00","MHK VL","61756","0","0","0","6.44","0.16","1"
"2019/02/28 18:05:00","MILLWD","61759","0","0","0","6.44","0.16","1"
"2019/02/28 18:05:00","N.Y.C.","61761","0","0","0","6.44","0.16","1"
"2019/02/28 18:05:00","NORTH","61755","0","0","0","6.44","0.16","1"
"2019/02/28 18:05:00","WEST","61752","0","0","0","6.44","0.16","1"
"2019/02/28 18:10:00","CAPITL","61757","12.97","0","0","16.82","0.25","1"
"2019/02/28 18:10:00","CENTRL","61754","11.94","0","0","16.82","0.25","1"
"2019/02/28 18:10:00","DUNWOD","61760","12.97","0","0","16.82","0.25","1"
"2019/02/28 18:10:00","GENESE","61753","11.94","0","0","16.82","0.25","1"
"2019/02/28 18:10:00","HUD VL","61758","12.97","0","0","16.82","0.25","1"
"2019/02/28 18:10:00","LONGIL","61762","12.97","0","0","16.82","0.25","1"
"2019/02/28 18:10:00","MHK VL","61756","11.94","0","0","16.82","0.25","1"
"2019/02/28 18:10:00","MILLWD","61759","12.97","0","0","16.82","0.25","1"
"2019/02/28 18:10:00","N.Y.C.","61761","12.97","0","0","16.82","0.25","1"
"2019/02/28 18:10:00","NORTH","61755","11.94","0","0","16.82","0.25","1"
"2019/02/28 18:10:00","WEST","61752","11.94","0","0","16.82","0.25","1"
"2019/02/28 18:15:00","CAPITL","61757","21.78","0","0","26.77","0.01","1"
"2019/02/28 18:15:00","CENTRL","61754","19.35","0","0","26.77","0.01","1"
"2019/02/28 18:15:00","DUNWOD","61760","21.78","0","0","26.77","0.01","1"
"2019/02/28 18:15:00","GENESE","61753","19.35","0","0","26.77","0.01","1"
"2019/02/28 18:15:00","HUD VL","61758","21.78","0","0","26.77","0.01","1"
"2019/02/28 18:15:00","LONGIL","61762","21.78","0","0","26.77","0.01","1"
"2019/02/28 18:15:00","MHK VL","61756","19.35","0","0","26.77","0.01","1"
"2019/02/28 18:15:00","MILLWD","61759","21.78","0","0","26.77","0.01","1"
"2019/02/28 18:15:00","N.Y.C.","61761","21.78","0","0","26.77","0.01","1"
"2019/02/28 18:15:00","NORTH","61755","19.35","0","0","26.77","0.01","1"
"2019/02/28 18:15:00","WEST","61752","19.35","0","0","26.77","0.01","1"
"2019/02/28 18:20:00","CAPITL","61757","80.1","0","0","77.42","0.16","1"
"2019/02/28 18:20:00","CENTRL","61754","66.67","0","0","77.42","0.16","1"
"2019/02/28 18:20:00","DUNWOD","61760","80.1","0","0","77.42","0.16","1"
"2019/02/28 18:20:00","GENESE","61753","66.67","0","0","77.42","0.16","1"
"2019/02/28 18:20:00","HUD VL","61758","80.1","0","0","77.42","0.16","1"
"2019/02/28 18:20:00","LONGIL","61762","80.1","0","0","77.42","0.16","1"
"2019/02/28 18:20:00","MHK VL","61756","66.67","0","0","77.42","0.16","1"
"2019/02/28 18:20:00","MILLWD","61759","80.1","0","0","77.42","0.16","1"
"2019/02/28 18:20:00","N.Y.C.","61761","80.1","0","0","77.42","0.16","1"
"2019/02/28 18:20:00","NORTH","61755","66.67","0","0","77.42","0.16","1"
"2019/02/28 18:20:00","WEST","61752","66.67","0","0","77.42","0.16","1"
"2019/02/28 18:25:00","CAPITL","61757","21.84","0","0","26.84","0.01","1"
"2019/02/28 18:25:00","CENTRL","61754","19.35","0","0","26.84","0.01","1"
"2019/02/28 18:25:00","DUNWOD","61760","21.84","0","0","26.84","0.01","1"
"2019/02/28 18:25:00","GENESE","61753","19.35","0","0","26.84","0.01","1"
"2019/02/28 18:25:00","HUD VL","61758","21.84","0","0","26.84","0.01","1"
"2019/02/28 18:25:00","LONGIL","61762","21.84","0","0","26.84","0.01","1"
"2019/02/28 18:25:00","MHK VL","61756","19.35","0","0","26.84","0.01","1"
"2019/02/28 18:25:00","MILLWD","61759","21.84","0","0","26.84","0.01","1"
"2019/02/28 18:25:00","N.Y.C.","61761","21.84","0","0","26.84","0.01","1"
"2019/02/28 18:25:00","NORTH","61755","19.35","0","0","26.84","0.01","1"
"2019/02/28 18:25:00","WEST","61752","19.35","0","0","26.84","0.01","1"
"2019/02/28 18:30:00","CAPITL","61757","73.68","0","0","74.89","0.16","1"
"2019/02/28 18:30:00","CENTRL","61754","62.15","0","0","74.89","0.16","1"
"2019/02/28 18:30:00","DUNWOD","61760","73.68","0","0","74.89","0.16","1"
"2019/02/28 18:30:00","GENESE","61753","62.15","0","0","74.89","0.16","1"
"2019/02/28 18:30:00","HUD VL","61758","73.68","0","0","74.89","0.16","1"
"2019/02/28 18:30:00","LONGIL","61762","73.68","0","0","74.89","0.16","1"
"2019/02/28 18:30:00","MHK VL","61756","62.15","0","0","74.89","0.16","1"
"2019/02/28 18:30:00","MILLWD","61759","73.68","0","0","74.89","0.16","1"
"2019/02/28 18:30:00","N.Y.C.","61761","73.68","0","0","74.89","0.16","1"
"2019/02/28 18:30:00","NORTH","61755","62.15","0","0","74.89","0.16","1"
"2019/02/28 18:30:00","WEST","61752","62.15","0","0","74.89","0.16","1"
"2019/02/28 18:35:00","CAPITL","61757","24.45","0","0","29.45","0.01","1"
"2019/02/28 18:35:00","CENTRL","61754","21.94","0","0","29.45","0.01","1"
"2019/02/28 18:35:00","DUNWOD","61760","24.45","0","0","29.45","0.01","1"
"2019/02/28 18:35:00","GENESE","61753","21.94","0","0","29.45","0.01","1"
"2019/02/28 18:35:00","HUD VL","61758","24.45","0","0","29.45","0.01","1"
"2019/02/28 18:35:00","LONGIL","61762","24.45","0","0","29.45","0.01","1"
"2019/02/28 18:35:00","MHK VL","61756","21.94","0","0","29.45","0.01","1"
"2019/02/28 18:35:00","MILLWD","61759","24.45","0","0","29.45","0.01","1"
"2019/02/28 18:35:00","N.Y.C.","61761","24.45","0","0","29.45","0.01","1"
"2019/02/28 18:35:00","NORTH","61755","21.94","0","0","29.45","0.01","1"
"2019/02/28 18:35:00","WEST","61752","21.94","0","0","29.45","0.01","1"
"2019/02/28 18:40:00","CAPITL","61757","24.61","0","0","29.61","0.01","1"
"2019/02/28 18:40:00","CENTRL","61754","21.93","0","0","29.61","0.01","1"
"2019/02/28 18:40:00","DUNWOD","61760","24.61","0","0","29.61","0.01","1"
"2019/02/28 18:40:00","GENESE","61753","21.93","0","0","29.61","0.01","1"
"2019/02/28 18:40:00","HUD VL","61758","24.61","0","0","29.61","0.01","1"
"2019/02/28 18:40:00","LONGIL","61762","24.61","0","0","29.61","0.01","1"
"2019/02/28 18:40:00","MHK VL","61756","21.93","0","0","29.61","0.01","1"
"2019/02/28 18:40:00","MILLWD","61759","24.61","0","0","29.61","0.01","1"
"2019/02/28 18:40:00","N.Y.C.","61761","24.61","0","0","29.61","0.01","1"
"2019/02/28 18:40:00","NORTH","61755","21.93","0","0","29.61","0.01","1"
"2019/02/28 18:40:00","WEST","61752","21.93","0","0","29.61","0.01","1"
"2019/02/28 18:45:00","CAPITL","61757","21.84","0","0","26.84","0.01","1"
"2019/02/28 18:45:00","CENTRL","61754","19.76","0","0","26.84","0.01","1"
"2019/02/28 18:45:00","DUNWOD","61760","21.84","0","0","26.84","0.01","1"
"2019/02/28 18:45:00","GENESE","61753","19.76","0","0","26.84","0.01","1"
"2019/02/28 18:45:00","HUD VL","61758","21.84","0","0","26.84","0.01","1"
"2019/02/28 18:45:00","LONGIL","61762","21.84","0","0","26.84","0.01","1"
"2019/02/28 18:45:00","MHK VL","61756","19.76","0","0","26.84","0.01","1"
"2019/02/28 18:45:00","MILLWD","61759","21.84","0","0","26.84","0.01","1"
"2019/02/28 18:45:00","N.Y.C.","61761","21.84","0","0","26.84","0.01","1"
"2019/02/28 18:45:00","NORTH","61755","19.76","0","0","26.84","0.01","1"
"2019/02/28 18:45:00","WEST","61752","19.76","0","0","26.84","0.01","1"
"2019/02/28 18:50:00","CAPITL","61757","24.39","0","0","29.39","0.01","1"
"2019/02/28 18:50:00","CENTRL","61754","21.93","0","0","29.39","0.01","1"
"2019/02/28 18:50:00","DUNWOD","61760","24.39","0","0","29.39","0.01","1"
"2019/02/28 18:50:00","GENESE","61753","21.93","0","0","29.39","0.01","1"
"2019/02/28 18:50:00","HUD VL","61758","24.39","0","0","29.39","0.01","1"
"2019/02/28 18:50:00","LONGIL","61762","24.39","0","0","29.39","0.01","1"
"2019/02/28 18:50:00","MHK VL","61756","21.93","0","0","29.39","0.01","1"
"2019/02/28 18:50:00","MILLWD","61759","24.39","0","0","29.39","0.01","1"
"2019/02/28 18:50:00","N.Y.C.","61761","24.39","0","0","29.39","0.01","1"
"2019/02/28 18:50:00","NORTH","61755","21.93","0","0","29.39","0.01","1"
"2019/02/28 18:50:00","WEST","61752","21.93","0","0","29.39","0.01","1"
"2019/02/28 18:55:00","CAPITL","61757","21.84","0","0","26.84","0.01","1"
"2019/02/28 18:55:00","CENTRL","61754","19.66","0","0","26.84","0.01","1"
"2019/02/28 18:55:00","DUNWOD","61760","21.84","0","0","26.84","0.01","1"
"2019/02/28 18:55:00","GENESE","61753","19.66","0","0","26.84","0.01","1"
"2019/02/28 18:55:00","HUD VL","61758","21.84","0","0","26.84","0.01","1"
"2019/02/28 18:55:00","LONGIL","61762","21.84","0","0","26.84","0.01","1"
"2019/02/28 18:55:00","MHK VL","61756","19.66","0","0","26.84","0.01","1"
"2019/02/28 18:55:00","MILLWD","61759","21.84","0","0","26.84","0.01","1"
"2019/02/28 18:55:00","N.Y.C.","61761","21.84","0","0","26.84","0.01","1"
"2019/02/28 18:55:00","NORTH","61755","19.66","0","0","26.84","0.01","1"
"2019/02/28 18:55:00","WEST","61752","19.66","0","0","26.84","0.01","1"
"2019/02/28 19:00:00","CAPITL","61757","21.83","0","0","22.92","0.16","1"
"2019/02/28 19:00:00","CENTRL","61754","17.92","0","0","22.92","0.16","1"
"2019/02/28 19:00:00","DUNWOD","61760","21.83","0","0","22.92","0.16","1"
"2019/02/28 19:00:00","GENESE","61753","17.92","0","0","22.92","0.16","1"
"2019/02/28 19:00:00","HUD VL","61758","21.83","0","0","22.92","0.16","1"
"2019/02/28 19:00:00","LONGIL","61762","21.83","0","0","22.92","0.16","1"
"2019/02/28 19:00:00","MHK VL","61756","17.92","0","0","22.92","0.16","1"
"2019/02/28 19:00:00","MILLWD","61759","21.83","0","0","22.92","0.16","1"
"2019/02/28 19:00:00","N.Y.C.","61761","21.83","0","0","22.92","0.16","1"
"2019/02/28 19:00:00","NORTH","61755","17.92","0","0","22.92","0.16","1"
"2019/02/28 19:00:00","WEST","61752","17.92","0","0","22.92","0.16","1"
"2019/02/28 19:05:00","CAPITL","61757","13.72","0","0","15.6","0.25","1"
"2019/02/28 19:05:00","CENTRL","61754","11.77","0","0","15.6","0.25","1"
"2019/02/28 19:05:00","DUNWOD","61760","13.72","0","0","15.6","0.25","1"
"2019/02/28 19:05:00","GENESE","61753","11.77","0","0","15.6","0.25","1"
"2019/02/28 19:05:00","HUD VL","61758","13.72","0","0","15.6","0.25","1"
"2019/02/28 19:05:00","LONGIL","61762","13.72","0","0","15.6","0.25","1"
"2019/02/28 19:05:00","MHK VL","61756","11.77","0","0","15.6","0.25","1"
"2019/02/28 19:05:00","MILLWD","61759","13.72","0","0","15.6","0.25","1"
"2019/02/28 19:05:00","N.Y.C.","61761","13.72","0","0","15.6","0.25","1"
"2019/02/28 19:05:00","NORTH","61755","11.77","0","0","15.6","0.25","1"
"2019/02/28 19:05:00","WEST","61752","11.77","0","0","15.6","0.25","1"
"2019/02/28 19:10:00","CAPITL","61757","0","0","0","5","0.16","1"
"2019/02/28 19:10:00","CENTRL","61754","0","0","0","5","0.16","1"
"2019/02/28 19:10:00","DUNWOD","61760","0","0","0","5","0.16","1"
"2019/02/28 19:10:00","GENESE","61753","0","0","0","5","0.16","1"
"2019/02/28 19:10:00","HUD VL","61758","0","0","0","5","0.16","1"
"2019/02/28 19:10:00","LONGIL","61762","0","0","0","5","0.16","1"
"2019/02/28 19:10:00","MHK VL","61756","0","0","0","5","0.16","1"
"2019/02/28 19:10:00","MILLWD","61759","0","0","0","5","0.16","1"
"2019/02/28 19:10:00","N.Y.C.","61761","0","0","0","5","0.16","1"
"2019/02/28 19:10:00","NORTH","61755","0","0","0","5","0.16","1"
"2019/02/28 19:10:00","WEST","61752","0","0","0","5","0.16","1"
"2019/02/28 19:15:00","CAPITL","61757","0","0","0","5","0.16","1"
"2019/02/28 19:15:00","CENTRL","61754","0","0","0","5","0.16","1"
"2019/02/28 19:15:00","DUNWOD","61760","0","0","0","5","0.16","1"
"2019/02/28 19:15:00","GENESE","61753","0","0","0","5","0.16","1"
"2019/02/28 19:15:00","HUD VL","61758","0","0","0","5","0.16","1"
"2019/02/28 19:15:00","LONGIL","61762","0","0","0","5","0.16","1"
"2019/02/28 19:15:00","MHK VL","61756","0","0","0","5","0.16","1"
"2019/02/28 19:15:00","MILLWD","61759","0","0","0","5","0.16","1"
"2019/02/28 19:15:00","N.Y.C.","61761","0","0","0","5","0.16","1"
"2019/02/28 19:15:00","NORTH","61755","0","0","0","5","0.16","1"
"2019/02/28 19:15:00","WEST","61752","0","0","0","5","0.16","1"
"2019/02/28 19:20:00","CAPITL","61757","0","0","0","5","0.16","1"
