"Eastern Date Hour","Eastern Date Hour Time Zone","Zone Name","Zone PTID","DAM 10 Min Sync","DAM 10 Min Non Sync","DAM 30 Min Non Sync","DAM NYCA Regulation Capacity","DAM AS Price Version"
"2019/04/08 03:00:00","EDT","N.Y.C.","61761","3","3","3","5.42","1"
"2019/04/08 03:00:00","EDT","NORTH","61755","3","3","3","5.42","1"
"2019/04/08 03:00:00","EDT","WEST","61752","3","3","3","5.42","1"
"2019/04/08 04:00:00","EDT","CAPITL","61757","3","3","3","15.76","1"
"2019/04/08 04:00:00","EDT","CENTRL","61754","3","3","3","15.76","1"
"2019/04/08 04:00:00","EDT","DUNWOD","61760","3","3","3","15.76","1"
"2019/04/08 04:00:00","EDT","GENESE","61753","3","3","3","15.76","1"
"2019/04/08 04:00:00","EDT","HUD VL","61758","3","3","3","15.76","1"
"2019/04/08 04:00:00","EDT","LONGIL","61762","3","3","3","15.76","1"
"2019/04/08 04:00:00","EDT","MHK VL","61756","3","3","3","15.76","1"
"2019/04/08 04:00:00","EDT","MILLWD","61759","3","3","3","15.76","1"
"2019/04/08 04:00:00","EDT","N.Y.C.","61761","3","3","3","15.76","1"
"2019/04/08 04:00:00","EDT","NORTH","61755","3","3","3","15.76","1"
"2019/04/08 04:00:00","EDT","WEST","61752","3","3","3","15.76","1"
"2019/04/08 05:00:00","EDT","CAPITL","61757","3","3","3","12.6","1"
"2019/04/08 05:00:00","EDT","CENTRL","61754","3","3","3","12.6","1"
"2019/04/08 05:00:00","EDT","DUNWOD","61760","3","3","3","12.6","1"
"2019/04/08 05:00:00","EDT","GENESE","61753","3","3","3","12.6","1"
"2019/04/08 05:00:00","EDT","HUD VL","61758","3","3","3","12.6","1"
"2019/04/08 05:00:00","EDT","LONGIL","61762","3","3","3","12.6","1"
"2019/04/08 05:00:00","EDT","MHK VL","61756","3","3","3","12.6","1"
"2019/04/08 05:00:00","EDT","MILLWD","61759","3","3","3","12.6","1"
"2019/04/08 05:00:00","EDT","N.Y.C.","61761","3","3","3","12.6","1"
"2019/04/08 05:00:00","EDT","NORTH","61755","3","3","3","12.6","1"
"2019/04/08 05:00:00","EDT","WEST","61752","3","3","3","12.6","1"
"2019/04/08 06:00:00","EDT","CAPITL","61757","3","3","3","8.28","1"
"2019/04/08 06:00:00","EDT","CENTRL","61754","3","3","3","8.28","1"
"2019/04/08 06:00:00","EDT","DUNWOD","61760","3","3","3","8.28","1"
"2019/04/08 06:00:00","EDT","GENESE","61753","3","3","3","8.28","1"
"2019/04/08 06:00:00","EDT","HUD VL","61758","3","3","3","8.28","1"
"2019/04/08 06:00:00","EDT","LONGIL","61762","3","3","3","8.28","1"
"2019/04/08 06:00:00","EDT","MHK VL","61756","3","3","3","8.28","1"
"2019/04/08 06:00:00","EDT","MILLWD","61759","3","3","3","8.28","1"
"2019/04/08 06:00:00","EDT","N.Y.C.","61761","3","3","3","8.28","1"
"2019/04/08 06:00:00","EDT","NORTH","61755","3","3","3","8.28","1"
"2019/04/08 06:00:00","EDT","WEST","61752","3","3","3","8.28","1"
"2019/04/08 07:00:00","EDT","CAPITL","61757","5.9","5","4.89","14.16","1"
"2019/04/08 07:00:00","EDT","CENTRL","61754","5","4.89","4.89","14.16","1"
"2019/04/08 07:00:00","EDT","DUNWOD","61760","5.9","5","4.89","14.16","1"
"2019/04/08 07:00:00","EDT","GENESE","61753","5","4.89","4.89","14.16","1"
"2019/04/08 07:00:00","EDT","HUD VL","61758","5.9","5","4.89","14.16","1"
"2019/04/08 07:00:00","EDT","LONGIL","61762","5.9","5","4.89","14.16","1"
"2019/04/08 07:00:00","EDT","MHK VL","61756","5","4.89","4.89","14.16","1"
"2019/04/08 07:00:00","EDT","MILLWD","61759","5.9","5","4.89","14.16","1"
"2019/04/08 07:00:00","EDT","N.Y.C.","61761","5.9","5","4.89","14.16","1"
"2019/04/08 07:00:00","EDT","NORTH","61755","5","4.89","4.89","14.16","1"
"2019/04/08 07:00:00","EDT","WEST","61752","5","4.89","4.89","14.16","1"
"2019/04/08 08:00:00","EDT","CAPITL","61757","6.15","4.99","4.79","14.47","1"
"2019/04/08 08:00:00","EDT","CENTRL","61754","5","4.79","4.79","14.47","1"
"2019/04/08 08:00:00","EDT","DUNWOD","61760","6.15","4.99","4.79","14.47","1"
"2019/04/08 08:00:00","EDT","GENESE","61753","5","4.79","4.79","14.47","1"
"2019/04/08 08:00:00","EDT","HUD VL","61758","6.15","4.99","4.79","14.47","1"
"2019/04/08 08:00:00","EDT","LONGIL","61762","6.15","4.99","4.79","14.47","1"
"2019/04/08 08:00:00","EDT","MHK VL","61756","5","4.79","4.79","14.47","1"
"2019/04/08 08:00:00","EDT","MILLWD","61759","6.15","4.99","4.79","14.47","1"
"2019/04/08 08:00:00","EDT","N.Y.C.","61761","6.15","4.99","4.79","14.47","1"
"2019/04/08 08:00:00","EDT","NORTH","61755","5","4.79","4.79","14.47","1"
"2019/04/08 08:00:00","EDT","WEST","61752","5","4.79","4.79","14.47","1"
"2019/04/08 09:00:00","EDT","CAPITL","61757","5.82","4.75","4.57","7.36","1"
"2019/04/08 09:00:00","EDT","CENTRL","61754","5","4.57","4.57","7.36","1"
"2019/04/08 09:00:00","EDT","DUNWOD","61760","5.82","4.75","4.57","7.36","1"
"2019/04/08 09:00:00","EDT","GENESE","61753","5","4.57","4.57","7.36","1"
"2019/04/08 09:00:00","EDT","HUD VL","61758","5.82","4.75","4.57","7.36","1"
"2019/04/08 09:00:00","EDT","LONGIL","61762","5.82","4.75","4.57","7.36","1"
"2019/04/08 09:00:00","EDT","MHK VL","61756","5","4.57","4.57","7.36","1"
"2019/04/08 09:00:00","EDT","MILLWD","61759","5.82","4.75","4.57","7.36","1"
"2019/04/08 09:00:00","EDT","N.Y.C.","61761","5.82","4.75","4.57","7.36","1"
"2019/04/08 09:00:00","EDT","NORTH","61755","5","4.57","4.57","7.36","1"
"2019/04/08 09:00:00","EDT","WEST","61752","5","4.57","4.57","7.36","1"
"2019/04/08 10:00:00","EDT","CAPITL","61757","6.31","4","3.82","12.36","1"
"2019/04/08 10:00:00","EDT","CENTRL","61754","5","3.82","3.82","12.36","1"
"2019/04/08 10:00:00","EDT","DUNWOD","61760","6.31","4","3.82","12.36","1"
"2019/04/08 10:00:00","EDT","GENESE","61753","5","3.82","3.82","12.36","1"
"2019/04/08 10:00:00","EDT","HUD VL","61758","6.31","4","3.82","12.36","1"
"2019/04/08 10:00:00","EDT","LONGIL","61762","6.31","4","3.82","12.36","1"
"2019/04/08 10:00:00","EDT","MHK VL","61756","5","3.82","3.82","12.36","1"
"2019/04/08 10:00:00","EDT","MILLWD","61759","6.31","4","3.82","12.36","1"
"2019/04/08 10:00:00","EDT","N.Y.C.","61761","6.31","4","3.82","12.36","1"
"2019/04/08 10:00:00","EDT","NORTH","61755","5","3.82","3.82","12.36","1"
"2019/04/08 10:00:00","EDT","WEST","61752","5","3.82","3.82","12.36","1"
"2019/04/08 11:00:00","EDT","CAPITL","61757","6.28","4","3.09","9.79","1"
"2019/04/08 11:00:00","EDT","CENTRL","61754","5","3.09","3.09","9.79","1"
"2019/04/08 11:00:00","EDT","DUNWOD","61760","6.28","4","3.09","9.79","1"
"2019/04/08 11:00:00","EDT","GENESE","61753","5","3.09","3.09","9.79","1"
"2019/04/08 11:00:00","EDT","HUD VL","61758","6.28","4","3.09","9.79","1"
"2019/04/08 11:00:00","EDT","LONGIL","61762","6.28","4","3.09","9.79","1"
"2019/04/08 11:00:00","EDT","MHK VL","61756","5","3.09","3.09","9.79","1"
"2019/04/08 11:00:00","EDT","MILLWD","61759","6.28","4","3.09","9.79","1"
"2019/04/08 11:00:00","EDT","N.Y.C.","61761","6.28","4","3.09","9.79","1"
"2019/04/08 11:00:00","EDT","NORTH","61755","5","3.09","3.09","9.79","1"
"2019/04/08 11:00:00","EDT","WEST","61752","5","3.09","3.09","9.79","1"
"2019/04/08 12:00:00","EDT","CAPITL","61757","5.14","4","3.86","5","1"
"2019/04/08 12:00:00","EDT","CENTRL","61754","5","3.86","3.86","5","1"
"2019/04/08 12:00:00","EDT","DUNWOD","61760","5.14","4","3.86","5","1"
"2019/04/08 12:00:00","EDT","GENESE","61753","5","3.86","3.86","5","1"
"2019/04/08 12:00:00","EDT","HUD VL","61758","5.14","4","3.86","5","1"
"2019/04/08 12:00:00","EDT","LONGIL","61762","5.14","4","3.86","5","1"
"2019/04/08 12:00:00","EDT","MHK VL","61756","5","3.86","3.86","5","1"
"2019/04/08 12:00:00","EDT","MILLWD","61759","5.14","4","3.86","5","1"
"2019/04/08 12:00:00","EDT","N.Y.C.","61761","5.14","4","3.86","5","1"
"2019/04/08 12:00:00","EDT","NORTH","61755","5","3.86","3.86","5","1"
"2019/04/08 12:00:00","EDT","WEST","61752","5","3.86","3.86","5","1"
"2019/04/08 13:00:00","EDT","CAPITL","61757","5.18","4","3.82","5","1"
"2019/04/08 13:00:00","EDT","CENTRL","61754","5","3.82","3.82","5","1"
"2019/04/08 13:00:00","EDT","DUNWOD","61760","5.18","4","3.82","5","1"
"2019/04/08 13:00:00","EDT","GENESE","61753","5","3.82","3.82","5","1"
"2019/04/08 13:00:00","EDT","HUD VL","61758","5.18","4","3.82","5","1"
"2019/04/08 13:00:00","EDT","LONGIL","61762","5.18","4","3.82","5","1"
"2019/04/08 13:00:00","EDT","MHK VL","61756","5","3.82","3.82","5","1"
"2019/04/08 13:00:00","EDT","MILLWD","61759","5.18","4","3.82","5","1"
"2019/04/08 13:00:00","EDT","N.Y.C.","61761","5.18","4","3.82","5","1"
"2019/04/08 13:00:00","EDT","NORTH","61755","5","3.82","3.82","5","1"
"2019/04/08 13:00:00","EDT","WEST","61752","5","3.82","3.82","5","1"
"2019/04/08 14:00:00","EDT","CAPITL","61757","5.18","4","3.82","5","1"
"2019/04/08 14:00:00","EDT","CENTRL","61754","5","3.82","3.82","5","1"
"2019/04/08 14:00:00","EDT","DUNWOD","61760","5.18","4","3.82","5","1"
"2019/04/08 14:00:00","EDT","GENESE","61753","5","3.82","3.82","5","1"
"2019/04/08 14:00:00","EDT","HUD VL","61758","5.18","4","3.82","5","1"
"2019/04/08 14:00:00","EDT","LONGIL","61762","5.18","4","3.82","5","1"
"2019/04/08 14:00:00","EDT","MHK VL","61756","5","3.82","3.82","5","1"
"2019/04/08 14:00:00","EDT","MILLWD","61759","5.18","4","3.82","5","1"
"2019/04/08 14:00:00","EDT","N.Y.C.","61761","5.18","4","3.82","5","1"
"2019/04/08 14:00:00","EDT","NORTH","61755","5","3.82","3.82","5","1"
"2019/04/08 14:00:00","EDT","WEST","61752","5","3.82","3.82","5","1"
"2019/04/08 15:00:00","EDT","CAPITL","61757","5.18","4","3.82","5","1"
"2019/04/08 15:00:00","EDT","CENTRL","61754","5","3.82","3.82","5","1"
"2019/04/08 15:00:00","EDT","DUNWOD","61760","5.18","4","3.82","5","1"
"2019/04/08 15:00:00","EDT","GENESE","61753","5","3.82","3.82","5","1"
"2019/04/08 15:00:00","EDT","HUD VL","61758","5.18","4","3.82","5","1"
"2019/04/08 15:00:00","EDT","LONGIL","61762","5.18","4","3.82","5","1"
"2019/04/08 15:00:00","EDT","MHK VL","61756","5","3.82","3.82","5","1"
"2019/04/08 15:00:00","EDT","MILLWD","61759","5.18","4","3.82","5","1"
"2019/04/08 15:00:00","EDT","N.Y.C.","61761","5.18","4","3.82","5","1"
"2019/04/08 15:00:00","EDT","NORTH","61755","5","3.82","3.82","5","1"
"2019/04/08 15:00:00","EDT","WEST","61752","5","3.82","3.82","5","1"
"2019/04/08 16:00:00","EDT","CAPITL","61757","5.18","4","3.82","5","1"
"2019/04/08 16:00:00","EDT","CENTRL","61754","5","3.82","3.82","5","1"
"2019/04/08 16:00:00","EDT","DUNWOD","61760","5.18","4","3.82","5","1"
"2019/04/08 16:00:00","EDT","GENESE","61753","5","3.82","3.82","5","1"
"2019/04/08 16:00:00","EDT","HUD VL","61758","5.18","4","3.82","5","1"
"2019/04/08 16:00:00","EDT","LONGIL","61762","5.18","4","3.82","5","1"
"2019/04/08 16:00:00","EDT","MHK VL","61756","5","3.82","3.82","5","1"
"2019/04/08 16:00:00","EDT","MILLWD","61759","5.18","4","3.82","5","1"
"2019/04/08 16:00:00","EDT","N.Y.C.","61761","5.18","4","3.82","5","1"
"2019/04/08 16:00:00","EDT","NORTH","61755","5","3.82","3.82","5","1"
"2019/04/08 16:00:00","EDT","WEST","61752","5","3.82","3.82","5","1"
"2019/04/08 17:00:00","EDT","CAPITL","61757","5.3","4","3.7","9.93","1"
"2019/04/08 17:00:00","EDT","CENTRL","61754","5","3.7","3.7","9.93","1"
"2019/04/08 17:00:00","EDT","DUNWOD","61760","5.3","4","3.7","9.93","1"
"2019/04/08 17:00:00","EDT","GENESE","61753","5","3.7","3.7","9.93","1"
"2019/04/08 17:00:00","EDT","HUD VL","61758","5.3","4","3.7","9.93","1"
"2019/04/08 17:00:00","EDT","LONGIL","61762","5.3","4","3.7","9.93","1"
"2019/04/08 17:00:00","EDT","MHK VL","61756","5","3.7","3.7","9.93","1"
"2019/04/08 17:00:00","EDT","MILLWD","61759","5.3","4","3.7","9.93","1"
"2019/04/08 17:00:00","EDT","N.Y.C.","61761","5.3","4","3.7","9.93","1"
"2019/04/08 17:00:00","EDT","NORTH","61755","5","3.7","3.7","9.93","1"
"2019/04/08 17:00:00","EDT","WEST","61752","5","3.7","3.7","9.93","1"
"2019/04/08 18:00:00","EDT","CAPITL","61757","6.75","4.75","3","11.39","1"
"2019/04/08 18:00:00","EDT","CENTRL","61754","5","3","3","11.39","1"
"2019/04/08 18:00:00","EDT","DUNWOD","61760","6.75","4.75","3","11.39","1"
"2019/04/08 18:00:00","EDT","GENESE","61753","5","3","3","11.39","1"
"2019/04/08 18:00:00","EDT","HUD VL","61758","6.75","4.75","3","11.39","1"
"2019/04/08 18:00:00","EDT","LONGIL","61762","6.75","4.75","3","11.39","1"
"2019/04/08 18:00:00","EDT","MHK VL","61756","5","3","3","11.39","1"
"2019/04/08 18:00:00","EDT","MILLWD","61759","6.75","4.75","3","11.39","1"
"2019/04/08 18:00:00","EDT","N.Y.C.","61761","6.75","4.75","3","11.39","1"
"2019/04/08 18:00:00","EDT","NORTH","61755","5","3","3","11.39","1"
"2019/04/08 18:00:00","EDT","WEST","61752","5","3","3","11.39","1"
"2019/04/08 19:00:00","EDT","CAPITL","61757","9.38","5","3.86","15.03","1"
"2019/04/08 19:00:00","EDT","CENTRL","61754","5","3.86","3.86","15.03","1"
"2019/04/08 19:00:00","EDT","DUNWOD","61760","9.38","5","3.86","15.03","1"
"2019/04/08 19:00:00","EDT","GENESE","61753","5","3.86","3.86","15.03","1"
"2019/04/08 19:00:00","EDT","HUD VL","61758","9.38","5","3.86","15.03","1"
"2019/04/08 19:00:00","EDT","LONGIL","61762","9.38","5","3.86","15.03","1"
"2019/04/08 19:00:00","EDT","MHK VL","61756","5","3.86","3.86","15.03","1"
"2019/04/08 19:00:00","EDT","MILLWD","61759","9.38","5","3.86","15.03","1"
"2019/04/08 19:00:00","EDT","N.Y.C.","61761","9.38","5","3.86","15.03","1"
"2019/04/08 19:00:00","EDT","NORTH","61755","5","3.86","3.86","15.03","1"
"2019/04/08 19:00:00","EDT","WEST","61752","5","3.86","3.86","15.03","1"
"2019/04/08 20:00:00","EDT","CAPITL","61757","9.22","5","4.82","13.17","1"
"2019/04/08 20:00:00","EDT","CENTRL","61754","5","4.82","4.82","13.17","1"
"2019/04/08 20:00:00","EDT","DUNWOD","61760","9.22","5","4.82","13.17","1"
"2019/04/08 20:00:00","EDT","GENESE","61753","5","4.82","4.82","13.17","1"
"2019/04/08 20:00:00","EDT","HUD VL","61758","9.22","5","4.82","13.17","1"
"2019/04/08 20:00:00","EDT","LONGIL","61762","9.22","5","4.82","13.17","1"
"2019/04/08 20:00:00","EDT","MHK VL","61756","5","4.82","4.82","13.17","1"
"2019/04/08 20:00:00","EDT","MILLWD","61759","9.22","5","4.82","13.17","1"
"2019/04/08 20:00:00","EDT","N.Y.C.","61761","9.22","5","4.82","13.17","1"
"2019/04/08 20:00:00","EDT","NORTH","61755","5","4.82","4.82","13.17","1"
"2019/04/08 20:00:00","EDT","WEST","61752","5","4.82","4.82","13.17","1"
"2019/04/08 21:00:00","EDT","CAPITL","61757","5.14","5","4.86","9.12","1"
"2019/04/08 21:00:00","EDT","CENTRL","61754","5","4.86","4.86","9.12","1"
"2019/04/08 21:00:00","EDT","DUNWOD","61760","5.14","5","4.86","9.12","1"
"2019/04/08 21:00:00","EDT","GENESE","61753","5","4.86","4.86","9.12","1"
"2019/04/08 21:00:00","EDT","HUD VL","61758","5.14","5","4.86","9.12","1"
"2019/04/08 21:00:00","EDT","LONGIL","61762","5.14","5","4.86","9.12","1"
"2019/04/08 21:00:00","EDT","MHK VL","61756","5","4.86","4.86","9.12","1"
"2019/04/08 21:00:00","EDT","MILLWD","61759","5.14","5","4.86","9.12","1"
"2019/04/08 21:00:00","EDT","N.Y.C.","61761","5.14","5","4.86","9.12","1"
"2019/04/08 21:00:00","EDT","NORTH","61755","5","4.86","4.86","9.12","1"
"2019/04/08 21:00:00","EDT","WEST","61752","5","4.86","4.86","9.12","1"
"2019/04/08 22:00:00","EDT","CAPITL","61757","4.17","4","4","5","1"
"2019/04/08 22:00:00","EDT","CENTRL","61754","4.17","4","4","5","1"
"2019/04/08 22:00:00","EDT","DUNWOD","61760","4.17","4","4","5","1"
"2019/04/08 22:00:00","EDT","GENESE","61753","4.17","4","4","5","1"
"2019/04/08 22:00:00","EDT","HUD VL","61758","4.17","4","4","5","1"
"2019/04/08 22:00:00","EDT","LONGIL","61762","4.17","4","4","5","1"
"2019/04/08 22:00:00","EDT","MHK VL","61756","4.17","4","4","5","1"
"2019/04/08 22:00:00","EDT","MILLWD","61759","4.17","4","4","5","1"
"2019/04/08 22:00:00","EDT","N.Y.C.","61761","4.17","4","4","5","1"
"2019/04/08 22:00:00","EDT","NORTH","61755","4.17","4","4","5","1"
"2019/04/08 22:00:00","EDT","WEST","61752","4.17","4","4","5","1"
"2019/04/08 23:00:00","EDT","CAPITL","61757","3","3","3","3","1"
"2019/04/08 23:00:00","EDT","CENTRL","61754","3","3","3","3","1"
"2019/04/08 23:00:00","EDT","DUNWOD","61760","3","3","3","3","1"
"2019/04/08 23:00:00","EDT","GENESE","61753","3","3","3","3","1"
"2019/04/08 23:00:00","EDT","HUD VL","61758","3","3","3","3","1"
"2019/04/08 23:00:00","EDT","LONGIL","61762","3","3","3","3","1"
"2019/04/08 23:00:00","EDT","MHK VL","61756","3","3","3","3","1"
"2019/04/08 23:00:00","EDT","MILLWD","61759","3","3","3","3","1"
"2019/04/08 23:00:00","EDT","N.Y.C.","61761","3","3","3","3","1"
"2019/04/08 23:00:00","EDT","NORTH","61755","3","3","3","3","1"
"2019/04/08 23:00:00","EDT","WEST","61752","3","3","3","3","1"
"2019/04/09 00:00:00","EDT","CAPITL","61757","3","3","3","3","1"
"2019/04/09 00:00:00","EDT","CENTRL","61754","3","3","3","3","1"
"2019/04/09 00:00:00","EDT","DUNWOD","61760","3","3","3","3","1"
"2019/04/09 00:00:00","EDT","GENESE","61753","3","3","3","3","1"
"2019/04/09 00:00:00","EDT","HUD VL","61758","3","3","3","3","1"
"2019/04/09 00:00:00","EDT","LONGIL","61762","3","3","3","3","1"
"2019/04/09 00:00:00","EDT","MHK VL","61756","3","3","3","3","1"
"2019/04/09 00:00:00","EDT","MILLWD","61759","3","3","3","3","1"
"2019/04/09 00:00:00","EDT","N.Y.C.","61761","3","3","3","3","1"
"2019/04/09 00:00:00","EDT","NORTH","61755","3","3","3","3","1"
"2019/04/09 00:00:00","EDT","WEST","61752","3","3","3","3","1"
"2019/04/09 01:00:00","EDT","CAPITL","61757","3","3","3","3","1"
"2019/04/09 01:00:00","EDT","CENTRL","61754","3","3","3","3","1"
"2019/04/09 01:00:00","EDT","DUNWOD","61760","3","3","3","3","1"
"2019/04/09 01:00:00","EDT","GENESE","61753","3","3","3","3","1"
"2019/04/09 01:00:00","EDT","HUD VL","61758","3","3","3","3","1"
"2019/04/09 01:00:00","EDT","LONGIL","61762","3","3","3","3","1"
"2019/04/09 01:00:00","EDT","MHK VL","61756","3","3","3","3","1"
"2019/04/09 01:00:00","EDT","MILLWD","61759","3","3","3","3","1"
"2019/04/09 01:00:00","EDT","N.Y.C.","61761","3","3","3","3","1"
"2019/04/09 01:00:00","EDT","NORTH","61755","3","3","3","3","1"
"2019/04/09 01:00:00","EDT","WEST","61752","3","3","3","3","1"
"2019/04/09 02:00:00","EDT","CAPITL","61757","3","3","3","3","1"
"2019/04/09 02:00:00","EDT","CENTRL","61754","3","3","3","3","1"
"2019/04/09 02:00:00","EDT","DUNWOD","61760","3","3","3","3","1"
"2019/04/09 02:00:00","EDT","GENESE","61753","3","3","3","3","1"
"2019/04/09 02:00:00","EDT","HUD VL","61758","3","3","3","3","1"
"2019/04/09 02:00:00","EDT","LONGIL","61762","3","3","3","3","1"
"2019/04/09 02:00:00","EDT","MHK VL","61756","3","3","3","3","1"
"2019/04/09 02:00:00","EDT","MILLWD","61759","3","3","3","3","1"
"2019/04/09 02:00:00","EDT","N.Y.C.","61761","3","3","3","3","1"
"2019/04/09 02:00:00","EDT","NORTH","61755","3","3","3","3","1"
"2019/04/09 02:00:00","EDT","WEST","61752","3","3","3","3","1"
"2019/04/09 03:00:00","EDT","CAPITL","61757","3","3","3","3","1"
"2019/04/09 03:00:00","EDT","CENTRL","61754","3","3","3","3","1"
"2019/04/09 03:00:00","EDT","DUNWOD","61760","3","3","3","3","1"
"2019/04/09 03:00:00","EDT","GENESE","61753","3","3","3","3","1"
"2019/04/09 03:00:00","EDT","HUD VL","61758","3","3","3","3","1"
"2019/04/09 03:00:00","EDT","LONGIL","61762","3","3","3","3","1"
"2019/04/09 03:00:00","EDT","MHK VL","61756","3","3","3","3","1"
"2019/04/09 03:00:00","EDT","MILLWD","61759","3","3","3","3","1"
"2019/04/09 03:00:00","EDT","N.Y.C.","61761","3","3","3","3","1"
"2019/04/09 03:00:00","EDT","NORTH","61755","3","3","3","3","1"
"2019/04/09 03:00:00","EDT","WEST","61752","3","3","3","3","1"
"2019/04/09 04:00:00","EDT","CAPITL","61757","3","3","3","14.1","1"
"2019/04/09 04:00:00","EDT","CENTRL","61754","3","3","3","14.1","1"
"2019/04/09 04:00:00","EDT","DUNWOD","61760","3","3","3","14.1","1"
"2019/04/09 04:00:00","EDT","GENESE","61753","3","3","3","14.1","1"
"2019/04/09 04:00:00","EDT","HUD VL","61758","3","3","3","14.1","1"
"2019/04/09 04:00:00","EDT","LONGIL","61762","3","3","3","14.1","1"
"2019/04/09 04:00:00","EDT","MHK VL","61756","3","3","3","14.1","1"
"2019/04/09 04:00:00","EDT","MILLWD","61759","3","3","3","14.1","1"
"2019/04/09 04:00:00","EDT","N.Y.C.","61761","3","3","3","14.1","1"
"2019/04/09 04:00:00","EDT","NORTH","61755","3","3","3","14.1","1"
"2019/04/09 04:00:00","EDT","WEST","61752","3","3","3","14.1","1"
"2019/04/09 05:00:00","EDT","CAPITL","61757","3","3","3","8.2","1"
"2019/04/09 05:00:00","EDT","CENTRL","61754","3","3","3","8.2","1"
"2019/04/09 05:00:00","EDT","DUNWOD","61760","3","3","3","8.2","1"
"2019/04/09 05:00:00","EDT","GENESE","61753","3","3","3","8.2","1"
"2019/04/09 05:00:00","EDT","HUD VL","61758","3","3","3","8.2","1"
"2019/04/09 05:00:00","EDT","LONGIL","61762","3","3","3","8.2","1"
"2019/04/09 05:00:00","EDT","MHK VL","61756","3","3","3","8.2","1"
"2019/04/09 05:00:00","EDT","MILLWD","61759","3","3","3","8.2","1"
"2019/04/09 05:00:00","EDT","N.Y.C.","61761","3","3","3","8.2","1"
"2019/04/09 05:00:00","EDT","NORTH","61755","3","3","3","8.2","1"
"2019/04/09 05:00:00","EDT","WEST","61752","3","3","3","8.2","1"
"2019/04/09 06:00:00","EDT","CAPITL","61757","3.11","3","3","9.83","1"
"2019/04/09 06:00:00","EDT","CENTRL","61754","3","3","3","9.83","1"
"2019/04/09 06:00:00","EDT","DUNWOD","61760","3.11","3","3","9.83","1"
"2019/04/09 06:00:00","EDT","GENESE","61753","3","3","3","9.83","1"
"2019/04/09 06:00:00","EDT","HUD VL","61758","3.11","3","3","9.83","1"
"2019/04/09 06:00:00","EDT","LONGIL","61762","3.11","3","3","9.83","1"
"2019/04/09 06:00:00","EDT","MHK VL","61756","3","3","3","9.83","1"
"2019/04/09 06:00:00","EDT","MILLWD","61759","3.11","3","3","9.83","1"
"2019/04/09 06:00:00","EDT","N.Y.C.","61761","3.11","3","3","9.83","1"
"2019/04/09 06:00:00","EDT","NORTH","61755","3","3","3","9.83","1"
"2019/04/09 06:00:00","EDT","WEST","61752","3","3","3","9.83","1"
"2019/04/09 07:00:00","EDT","CAPITL","61757","7.76","5","5","9.43","1"
"2019/04/09 07:00:00","EDT","CENTRL","61754","5","5","5","9.43","1"
"2019/04/09 07:00:00","EDT","DUNWOD","61760","7.76","5","5","9.43","1"
"2019/04/09 07:00:00","EDT","GENESE","61753","5","5","5","9.43","1"
"2019/04/09 07:00:00","EDT","HUD VL","61758","7.76","5","5","9.43","1"
"2019/04/09 07:00:00","EDT","LONGIL","61762","7.76","5","5","9.43","1"
"2019/04/09 07:00:00","EDT","MHK VL","61756","5","5","5","9.43","1"
"2019/04/09 07:00:00","EDT","MILLWD","61759","7.76","5","5","9.43","1"
"2019/04/09 07:00:00","EDT","N.Y.C.","61761","7.76","5","5","9.43","1"
"2019/04/09 07:00:00","EDT","NORTH","61755","5","5","5","9.43","1"
"2019/04/09 07:00:00","EDT","WEST","61752","5","5","5","9.43","1"
"2019/04/09 08:00:00","EDT","CAPITL","61757","9.1","5","4.98","10.77","1"
"2019/04/09 08:00:00","EDT","CENTRL","61754","5","4.98","4.98","10.77","1"
"2019/04/09 08:00:00","EDT","DUNWOD","61760","9.1","5","4.98","10.77","1"
"2019/04/09 08:00:00","EDT","GENESE","61753","5","4.98","4.98","10.77","1"
"2019/04/09 08:00:00","EDT","HUD VL","61758","9.1","5","4.98","10.77","1"
"2019/04/09 08:00:00","EDT","LONGIL","61762","9.1","5","4.98","10.77","1"
"2019/04/09 08:00:00","EDT","MHK VL","61756","5","4.98","4.98","10.77","1"
"2019/04/09 08:00:00","EDT","MILLWD","61759","9.1","5","4.98","10.77","1"
"2019/04/09 08:00:00","EDT","N.Y.C.","61761","9.1","5","4.98","10.77","1"
"2019/04/09 08:00:00","EDT","NORTH","61755","5","4.98","4.98","10.77","1"
"2019/04/09 08:00:00","EDT","WEST","61752","5","4.98","4.98","10.77","1"
"2019/04/09 09:00:00","EDT","CAPITL","61757","8.5","5","4.98","8.53","1"
"2019/04/09 09:00:00","EDT","CENTRL","61754","5","4.98","4.98","8.53","1"
"2019/04/09 09:00:00","EDT","DUNWOD","61760","8.5","5","4.98","8.53","1"
"2019/04/09 09:00:00","EDT","GENESE","61753","5","4.98","4.98","8.53","1"
"2019/04/09 09:00:00","EDT","HUD VL","61758","8.5","5","4.98","8.53","1"
"2019/04/09 09:00:00","EDT","LONGIL","61762","8.5","5","4.98","8.53","1"
"2019/04/09 09:00:00","EDT","MHK VL","61756","5","4.98","4.98","8.53","1"
"2019/04/09 09:00:00","EDT","MILLWD","61759","8.5","5","4.98","8.53","1"
"2019/04/09 09:00:00","EDT","N.Y.C.","61761","8.5","5","4.98","8.53","1"
"2019/04/09 09:00:00","EDT","NORTH","61755","5","4.98","4.98","8.53","1"
"2019/04/09 09:00:00","EDT","WEST","61752","5","4.98","4.98","8.53","1"
"2019/04/09 10:00:00","EDT","CAPITL","61757","8.16","5","4.86","12.11","1"
